region_id,region_name,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
10000043,Domain,2604013094.2,5383370.0,1979332000.0,4080398430.0,592054993.9,544600.0,317901000.0,422645380.0
10000044,Solitude,157727123.9,11785210.0,450241000.0,419097820.0,41999376.8,1523030.0,84679000.0,15750240.0
10000045,Tenal,246337220.54999998,10717310.0,63353000.0,191244860.0,37217553.8,192350.0,6059000.0,21082650.0
10000046,Fade,201297727.8,0.0,22036000.0,114523230.0,27368494.0,0.0,7353000.0,28392520.0
10000047,Providence,575969902.9,0.0,234056000.0,364012070.0,116434113.25,0.0,67763000.0,15229780.0
10000048,Placid,562642826.7,12371750.0,4301000.0,769466120.0,166797175.4,2247830.0,1212000.0,239095010.0
10000049,Khanid,1200446482.15,9559810.0,384633000.0,2412789570.0,251692166.95,757650.0,78928000.0,287427520.0
10000050,Querious,738803068.85,0.0,317091000.0,786734150.0,87267220.8,0.0,47736000.0,25217310.0
10000051,Cloud Ring,171097861.3,23937870.0,128708000.0,200298600.0,19791094.75,618530.0,17759000.0,4338070.0
10000052,Kador,1199492397.45,3811280.0,1460604000.0,2756012880.0,418103804.7,242720.0,137611000.0,561872380.0
10000053,Cobalt Edge,946908423.55,495500.0,156331000.0,339941720.0,159118849.15,144700.0,32188000.0,28552040.0
10000054,Aridia,786866036.15,35485390.0,314156000.0,488334400.0,237604131.75,2880710.0,59002000.0,106762420.0
10000055,Branch,376268162.6,492600.0,222293000.0,322891700.0,38265255.55,27400.0,36071000.0,58612770.0
10000056,Feythabolis,490721769.35,5123850.0,117352000.0,482915760.0,99551646.05,1187810.0,18517000.0,5104780.0
10000057,Outer Ring,53577389.15,3074880.0,59992000.0,44498150.0,3883602.1,63570.0,2743000.0,1053290.0
10000058,Fountain,3745907250.4,15687070.0,921122000.0,2202143530.0,111120342.2,1340900.0,106757000.0,95245110.0
10000059,Paragon Soul,64403225.699999996,0.0,35614000.0,147626170.0,4468479.7,0.0,7905000.0,2400960.0
10000060,Delve,301148530.25,12150030.0,87719000.0,193069650.0,73300160.45,2668210.0,20827000.0,22057370.0
10000061,Tenerifis,2799989926.7,4637750.0,551531000.0,1624223640.0,172239376.05,503140.0,112728000.0,98063440.0
10000062,Omist,471392369.1,427340.0,260004000.0,119386440.0,58718465.55,112930.0,94263000.0,1438430.0
10000063,Period Basis,372820435.2,0.0,48548000.0,43714220.0,112251846.85,0.0,14578000.0,595270.0
10000064,Essence,1811917623.1499999,3553560.0,950757000.0,1472113910.0,411003092.84999996,300020.0,155391000.0,76500800.0
10000065,Kor-Azor,829466578.8,6920440.0,328901000.0,384728000.0,198074475.85,827680.0,47904000.0,48426190.0
10000066,Perrigen Falls,4775840072.25,2789740.0,914878000.0,651886050.0,518624076.35,272820.0,190974000.0,17960330.0
10000067,Genesis,1138164879.75,6607580.0,602880000.0,781139510.0,263210643.6,699300.0,126797000.0,197369450.0
10000068,Verge Vendor,1876488943.8,1350290.0,2506000.0,539603380.0,405227321.84999996,103250.0,49000.0,105603700.0
10000069,Black Rise,341491962.1,8778700.0,339281000.0,516374510.0,72842641.7,1450210.0,54360000.0,142601520.0
10000070,Pochven,200711040.0,0.0,0.0,10540480.0,78680608.0,0.0,0.0,1553590.0
