region_id,region_name,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
10000046,Fade,173013103.0,0.0,29127000.0,114911920.0,33766882.6,0.0,7005000.0,29891290.0
10000047,Providence,584937026.9,0.0,268457000.0,269116030.0,134531186.95,0.0,63103000.0,25645640.0
10000048,Placid,457963315.09999996,16724630.0,3810000.0,877758260.0,137646039.4,2271110.0,1079000.0,286732780.0
10000049,Khanid,1237815125.2,11626700.0,362696000.0,2233521350.0,272024754.1,976050.0,96988000.0,390767540.0
10000050,Querious,440287373.9,0.0,323695000.0,473617710.0,35794569.0,0.0,72512000.0,8948440.0
10000051,Cloud Ring,309637540.65,11198660.0,140707000.0,220913740.0,23921303.15,1116790.0,29115000.0,2092500.0
10000052,Kador,1407322307.85,5018180.0,1520955000.0,2740697280.0,431268975.55,270480.0,199523000.0,580376580.0
10000053,Cobalt Edge,1024523375.05,474860.0,197751000.0,391484500.0,188713246.9,85180.0,45757000.0,37128260.0
10000054,Aridia,647471607.15,37703930.0,235784000.0,423503720.0,148049934.65,3500470.0,33033000.0,106884120.0
10000055,Branch,962536189.05,672070.0,161342000.0,243789080.0,68217305.95,27930.0,14746000.0,51631060.0
10000056,Feythabolis,653984220.15,2951420.0,51137000.0,380258480.0,194465002.95,590050.0,12616000.0,2267400.0
10000057,Outer Ring,56883848.2,2176730.0,25618000.0,67498950.0,2416039.1,83310.0,4010000.0,849300.0
10000058,Fountain,5362020656.1,14127170.0,1210557000.0,1898486170.0,47433322.95,2482930.0,142576000.0,21853820.0
10000059,Paragon Soul,58287072.9,0.0,47387000.0,112674130.0,2292650.7,0.0,13544000.0,1262130.0
10000060,Delve,476488396.95,10211850.0,114601000.0,224724460.0,122314271.6,1186950.0,29690000.0,5664970.0
10000061,Tenerifis,2985597995.05,5640180.0,629606000.0,1280645760.0,1030813802.75,539800.0,161925000.0,91792460.0
10000062,Omist,1092244800.2,1227480.0,83746000.0,151961660.0,111885038.0,72590.0,17652000.0,4310230.0
10000063,Period Basis,160873816.4,0.0,24450000.0,38917520.0,78465037.25,0.0,7767000.0,978020.0
10000064,Essence,1524900693.6,3926680.0,683575000.0,1368966290.0,347399417.1,464690.0,95916000.0,36916000.0
10000065,Kor-Azor,862743240.05,7392520.0,360509000.0,441173340.0,195589298.95,729940.0,30329000.0,61041480.0
10000066,Perrigen Falls,5354154702.55,3115520.0,524891000.0,984129660.0,785913815.7,440250.0,128891000.0,85452210.0
10000067,Genesis,1444508609.25,7009660.0,608153000.0,1033903040.0,305988497.65,921410.0,121166000.0,324227270.0
10000068,Verge Vendor,1537883349.55,2108350.0,2489000.0,602384180.0,308243602.8,159970.0,76000.0,129201690.0
10000069,Black Rise,375859797.6,8524070.0,380456000.0,582355490.0,52143495.1,1275840.0,48861000.0,150521810.0
10000070,Pochven,230200584.0,0.0,0.0,9042120.0,101898280.0,0.0,0.0,37060.0
