history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-06-10,Null Sec,918417366.7,6166850.0,430402000.0,962963740.0,130548014.2,496960.0,90058000.0,57855240.0
2024-06-10,Pochven,10566760.0,0.0,0.0,534410.0,3101992.0,0.0,0.0,0.0
2024-06-10,Wormhole,121257577.05,24029505.0,1221000.0,15229090.0,41899191.4,4396322.0,325000.0,1346270.0
2024-06-11,High Sec,809968476.35,1963770.0,649122000.0,620377080.0,190815803.55,94010.0,123340000.0,112060310.0
2024-06-11,Low Sec,71022360.4,8293730.0,3484000.0,37269380.0,20089500.8,1025010.0,993000.0,4250400.0
2024-06-11,Null Sec,842152840.4,7453900.0,276056000.0,795299290.0,126853103.6,700340.0,61685000.0,50551790.0
2024-06-11,Pochven,11355352.0,0.0,0.0,1321840.0,5484416.0,0.0,0.0,199010.0
2024-06-11,Wormhole,74307590.3,24118811.0,529000.0,8596090.0,23454730.0,4497004.0,132000.0,2028580.0
2024-06-12,High Sec,962088618.85,2637050.0,671634000.0,677216660.0,226562383.65,131330.0,136824000.0,128741190.0
2024-06-12,Low Sec,95625070.95,8900860.0,4740000.0,76104740.0,21216912.2,915160.0,1047000.0,5213240.0
2024-06-12,Null Sec,904287850.4,6780380.0,338519000.0,867218970.0,137962357.2,397590.0,67823000.0,40163360.0
2024-06-12,Pochven,16925584.0,0.0,0.0,1554630.0,5663408.0,0.0,0.0,118460.0
2024-06-12,Wormhole,123010358.1,29564894.0,517000.0,6369720.0,45775417.9,6230513.0,98000.0,2502020.0
2024-06-13,High Sec,998671111.8,2170000.0,700961000.0,698273840.0,241412345.25,112140.0,142033000.0,106850620.0
2024-06-13,Low Sec,110126622.05,8361910.0,3441000.0,48687780.0,34853437.9,941520.0,918000.0,2914540.0
2024-06-13,Null Sec,943740977.45,7504160.0,393624000.0,1048707070.0,123651285.5,488110.0,81897000.0,50052640.0
2024-06-13,Pochven,14415488.0,0.0,0.0,2353180.0,4027024.0,0.0,0.0,225620.0
2024-06-13,Wormhole,119763979.6,25374824.0,142000.0,10242270.0,36367827.4,5123896.0,14000.0,796530.0
2024-06-14,High Sec,1017878568.8,2184250.0,703900000.0,826809630.0,237291398.3,153390.0,139295000.0,144884970.0
2024-06-14,Low Sec,165536892.15,7120300.0,2803000.0,72123360.0,39633531.6,908730.0,732000.0,2804910.0
2024-06-14,Null Sec,958567673.25,6172560.0,506714000.0,1261635960.0,138513821.7,413480.0,98531000.0,54683060.0
2024-06-14,Pochven,13477272.0,0.0,0.0,131920.0,2595368.0,0.0,0.0,44740.0
2024-06-14,Wormhole,104713948.8,23588892.0,601000.0,11577190.0,37252154.7,4615448.0,91000.0,5759730.0
2024-06-15,High Sec,1095703227.7,2018190.0,703400000.0,958367180.0,267666617.8,161350.0,140321000.0,150598400.0
2024-06-15,Low Sec,98166401.9,8352440.0,2727000.0,66043660.0,26698436.55,896540.0,721000.0,4374490.0
2024-06-15,Null Sec,948404346.95,5629850.0,500945000.0,1581640730.0,152216025.8,534920.0,99092000.0,58851110.0
