region_id,region_name,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
10000028,Molden Heath,394915485.55,8002300.0,497887000.0,151598380.0,87491477.7,1150350.0,132389000.0,5700850.0
10000029,Geminate,253637017.95,1409590.0,134188000.0,310696070.0,22707401.05,170510.0,28995000.0,1136600.0
10000030,Heimatar,2587772670.2,9221340.0,620007000.0,843544940.0,641323101.5,1230810.0,59511000.0,31999020.0
10000031,Impass,3370285873.15,0.0,449534000.0,1869980720.0,148342131.0,0.0,83920000.0,43737940.0
10000032,Sinq Laison,3215537220.5499997,5755430.0,853697000.0,1258716950.0,681948923.6999999,622900.0,214052000.0,302577920.0
10000033,The Citadel,1948397843.25,5604430.0,846765000.0,1255306180.0,539494082.35,383580.0,199337000.0,488830730.0
10000034,The Kalevala Expanse,715379111.05,3951130.0,427467000.0,475763040.0,141101903.95,376550.0,111248000.0,9084340.0
10000035,Deklein,607648723.25,645360.0,107518000.0,388650750.0,32566197.55,34680.0,16079000.0,338550.0
10000036,Devoid,429647262.85,1409560.0,606096000.0,1545579840.0,87844871.2,167520.0,114809000.0,66015200.0
10000037,Everyshore,1621110191.75,1921060.0,2051754000.0,1297601670.0,351495714.0,152240.0,410912000.0,161040010.0
10000038,The Bleak Lands,186888132.4,1210770.0,193411000.0,215712730.0,57551441.45,182920.0,29086000.0,11499180.0
10000039,Esoteria,481816756.8,0.0,213467000.0,627069140.0,47363264.5,0.0,44848000.0,10287440.0
10000040,Oasa,1148102299.5,1564460.0,773134000.0,745797790.0,74043153.15,196620.0,84168000.0,5460210.0
10000041,Syndicate,112589857.05,1140740.0,100210000.0,233172250.0,19681456.85,126830.0,17850000.0,24801470.0
10000042,Metropolis,3579308243.0499997,16257720.0,2546821000.0,1071686920.0,640167509.35,478520.0,453453000.0,120774990.0
10000043,Domain,2581625611.15,5507760.0,1780314000.0,3665677790.0,632190390.75,582280.0,292738000.0,449340760.0
10000044,Solitude,225671714.6,10082740.0,488591000.0,555100890.0,46562568.699999996,1134190.0,108677000.0,29718000.0
10000045,Tenal,144336627.95,10135500.0,48923000.0,196577020.0,24057019.4,150020.0,4743000.0,18242030.0
10000046,Fade,230451692.1,0.0,24307000.0,110388680.0,24419844.3,0.0,7691000.0,33019790.0
10000047,Providence,649852947.7,0.0,222479000.0,314270630.0,101337119.5,0.0,60594000.0,18865360.0
10000048,Placid,666735613.4499999,12542970.0,4103000.0,693853130.0,174495410.0,1750130.0,431000.0,195655320.0
10000049,Khanid,943703061.15,8359300.0,345052000.0,2444955880.0,249772172.6,403660.0,69702000.0,248451750.0
10000050,Querious,371988332.7,0.0,263843000.0,524639480.0,52835258.25,0.0,55592000.0,33371020.0
10000051,Cloud Ring,74893801.95,24849580.0,55924000.0,99592610.0,12422618.0,1244000.0,5758000.0,1884620.0
10000052,Kador,1260015821.65,4601050.0,1376078000.0,2615129040.0,435306961.05,507550.0,121822000.0,482318790.0
10000053,Cobalt Edge,680004190.85,352950.0,122643000.0,347065520.0,87858131.4,27050.0,18266000.0,55338430.0
10000054,Aridia,573893149.45,32665620.0,266665000.0,110275250.0,100076580.1,1804300.0,45781000.0,1107560.0
10000055,Branch,133030761.7,400000.0,108280000.0,118614460.0,17643061.6,0.0,20309000.0,26455320.0
10000056,Feythabolis,326235863.0,8678020.0,53117000.0,175748650.0,79531807.75,2051310.0,12027000.0,483310.0
10000057,Outer Ring,40750199.8,1945610.0,82433000.0,83618400.0,5535225.8,55190.0,3156000.0,1503310.0
10000058,Fountain,2282146090.4,7373160.0,897755000.0,1931887540.0,74649394.25,1249830.0,110516000.0,97957770.0
10000059,Paragon Soul,47596461.8,0.0,188416000.0,143530130.0,7991149.3,0.0,31237000.0,3042680.0
10000060,Delve,335821198.0,8655550.0,145401000.0,362853980.0,74679383.95,1298370.0,31380000.0,24619640.0
10000061,Tenerifis,1250195670.1,3250050.0,679818000.0,1296259450.0,42126679.95,310270.0,102264000.0,53216350.0
10000062,Omist,303276333.7,803320.0,209438000.0,107330130.0,28795666.8,137000.0,58773000.0,817040.0
10000063,Period Basis,125966930.6,0.0,90182000.0,69565980.0,50099496.7,0.0,31899000.0,836180.0
10000064,Essence,1647585545.8,3478220.0,606909000.0,1242450560.0,390191916.2,236760.0,118326000.0,53906390.0
10000065,Kor-Azor,777558769.95,6210800.0,331767000.0,195711400.0,152039186.1,397080.0,61072000.0,29566960.0
10000066,Perrigen Falls,2268547720.2,2868010.0,952560000.0,997957170.0,288546703.15,354270.0,163354000.0,26143920.0
10000067,Genesis,903125648.85,6838780.0,537111000.0,655058240.0,169695993.2,675220.0,110303000.0,168393350.0
10000068,Verge Vendor,1782207232.75,1864420.0,3008000.0,457320050.0,407000718.5,151810.0,277000.0,88852720.0
10000069,Black Rise,298322486.3,6963870.0,344754000.0,470931800.0,79384134.35,1116560.0,50583000.0,121866710.0
10000070,Pochven,364069616.0,0.0,0.0,2616020.0,95969384.0,0.0,0.0,16190.0
